CollectionTime,Value,ParameterName,UnitName,Location
1998-05-13 00:00:00,0.52,,ft,Cell1-LDS
1998-05-14 00:00:00,0.53,,ft,Cell1-LDS
1998-05-19 00:00:00,0.56,,ft,Cell1-LDS
1998-05-20 00:00:00,0.54,,ft,Cell1-LDS
1997-03-19 00:00:00,0.4,,ft,Cell1-LDS
1998-05-21 00:00:00,0.55,,ft,Cell1-LDS
1998-05-26 00:00:00,0.55,,ft,Cell1-LDS
1998-05-27 00:00:00,0.56,,ft,Cell1-LDS
1998-05-28 00:00:00,0.56,,ft,Cell1-LDS
1998-06-02 00:00:00,0.59,,ft,Cell1-LDS
1998-06-03 00:00:00,0.58,,ft,Cell1-LDS
1998-06-04 00:00:00,0.59,,ft,Cell1-LDS
1998-06-08 00:00:00,0.59,,ft,Cell1-LDS
1998-06-10 00:00:00,0.59,,ft,Cell1-LDS
1998-06-11 00:00:00,0.56,,ft,Cell1-LDS
1997-03-20 00:00:00,0.42,,ft,Cell1-LDS
1998-06-15 00:00:00,0.59,,ft,Cell1-LDS
1998-06-17 00:00:00,0.59,,ft,Cell1-LDS
1998-06-18 00:00:00,0.6,,ft,Cell1-LDS
1998-06-22 00:00:00,0.61,,ft,Cell1-LDS
1998-06-25 00:00:00,0.62,,ft,Cell1-LDS
1998-06-29 00:00:00,0.64,,ft,Cell1-LDS
1998-07-02 00:00:00,0.65,,ft,Cell1-LDS
1998-07-07 00:00:00,0.26,,ft,Cell1-LDS
1998-07-09 00:00:00,0.32,,ft,Cell1-LDS
1998-07-14 00:00:00,0.39,,ft,Cell1-LDS
1997-03-21 00:00:00,0.44,,ft,Cell1-LDS
1998-07-16 00:00:00,0.45,,ft,Cell1-LDS
1998-07-20 00:00:00,0.4,,ft,Cell1-LDS
1998-07-21 00:00:00,0.41,,ft,Cell1-LDS
1998-07-22 00:00:00,0.45,,ft,Cell1-LDS
1998-07-23 00:00:00,0.46,,ft,Cell1-LDS
1998-07-27 00:00:00,0.54,,ft,Cell1-LDS
1998-07-28 00:00:00,0.56,,ft,Cell1-LDS
1998-07-29 00:00:00,0.54,,ft,Cell1-LDS
1998-07-30 00:00:00,0.59,,ft,Cell1-LDS
1998-07-31 00:00:00,0.55,,ft,Cell1-LDS
1997-03-24 00:00:00,0.45,,ft,Cell1-LDS
1998-08-03 00:00:00,0.63,,ft,Cell1-LDS
1998-08-04 00:00:00,0.65,,ft,Cell1-LDS
1998-08-05 00:00:00,0.66,,ft,Cell1-LDS
1998-08-06 00:00:00,0.68,,ft,Cell1-LDS
1998-08-10 00:00:00,0.6,,ft,Cell1-LDS
1998-08-11 00:00:00,0.64,,ft,Cell1-LDS
1998-08-12 00:00:00,0.7,,ft,Cell1-LDS
1998-08-13 00:00:00,0.55,,ft,Cell1-LDS
1998-08-18 00:00:00,0.63,,ft,Cell1-LDS
1998-08-19 00:00:00,0.65,,ft,Cell1-LDS
1997-03-25 00:00:00,0.38,,ft,Cell1-LDS
1998-08-20 00:00:00,0.66,,ft,Cell1-LDS
1998-08-24 00:00:00,0.66,,ft,Cell1-LDS
1998-08-25 00:00:00,0.82,,ft,Cell1-LDS
1998-08-26 00:00:00,0.43,,ft,Cell1-LDS
1998-08-27 00:00:00,0.45,,ft,Cell1-LDS
1998-08-31 00:00:00,0.57,,ft,Cell1-LDS
1998-09-01 00:00:00,0.58,,ft,Cell1-LDS
1998-09-02 00:00:00,0.59,,ft,Cell1-LDS
1998-09-03 00:00:00,0.59,,ft,Cell1-LDS
1998-09-08 00:00:00,0.65,,ft,Cell1-LDS
1997-08-11 00:00:00,3.08,,ft,Cell1-LCS
1997-03-26 00:00:00,0.39,,ft,Cell1-LDS
1998-09-09 00:00:00,0.66,,ft,Cell1-LDS
1998-09-10 00:00:00,0.72,,ft,Cell1-LDS
1998-09-14 00:00:00,0.65,,ft,Cell1-LDS
1998-09-15 00:00:00,0.49,,ft,Cell1-LDS
1998-09-17 00:00:00,0.53,,ft,Cell1-LDS
1998-09-21 00:00:00,0.5,,ft,Cell1-LDS
1998-09-23 00:00:00,0.52,,ft,Cell1-LDS
1998-09-28 00:00:00,0.49,,ft,Cell1-LDS
1998-09-30 00:00:00,0.55,,ft,Cell1-LDS
1998-10-01 00:00:00,0.4,,ft,Cell1-LDS
1997-03-27 00:00:00,0.42,,ft,Cell1-LDS
1998-10-05 00:00:00,0.45,,ft,Cell1-LDS
1998-10-06 00:00:00,0.47,,ft,Cell1-LDS
1998-10-07 00:00:00,0.5,,ft,Cell1-LDS
1998-10-08 00:00:00,0.4,,ft,Cell1-LDS
1998-10-13 00:00:00,0.47,,ft,Cell1-LDS
1998-10-14 00:00:00,0.4,,ft,Cell1-LDS
1998-10-20 00:00:00,0.47,,ft,Cell1-LDS
1998-10-21 00:00:00,0.4,,ft,Cell1-LDS
1998-10-22 00:00:00,0.4,,ft,Cell1-LDS
1998-10-26 00:00:00,0.43,,ft,Cell1-LDS
1997-03-28 00:00:00,0.42,,ft,Cell1-LDS
1998-10-27 00:00:00,0.4,,ft,Cell1-LDS
1998-10-28 00:00:00,0.4,,ft,Cell1-LDS
1998-10-29 00:00:00,0.42,,ft,Cell1-LDS
1998-11-02 00:00:00,0.46,,ft,Cell1-LDS
1998-11-03 00:00:00,0.46,,ft,Cell1-LDS
1998-11-04 00:00:00,0.45,,ft,Cell1-LDS
1998-11-10 00:00:00,0.32,,ft,Cell1-LDS
1998-11-12 00:00:00,0.32,,ft,Cell1-LDS
1998-11-16 00:00:00,0.37,,ft,Cell1-LDS
1998-11-17 00:00:00,0.33,,ft,Cell1-LDS
1997-03-31 00:00:00,0.46,,ft,Cell1-LDS
1998-11-18 00:00:00,0.33,,ft,Cell1-LDS
1998-11-19 00:00:00,0.34,,ft,Cell1-LDS
1998-11-23 00:00:00,0.39,,ft,Cell1-LDS
1998-11-24 00:00:00,0.4,,ft,Cell1-LDS
1998-12-01 00:00:00,0.43,,ft,Cell1-LDS
1998-12-02 00:00:00,0.49,,ft,Cell1-LDS
1998-12-03 00:00:00,0.44,,ft,Cell1-LDS
1998-12-04 00:00:00,0.44,,ft,Cell1-LDS
1998-12-08 00:00:00,0.47,,ft,Cell1-LDS
1998-12-09 00:00:00,0.48,,ft,Cell1-LDS
1997-04-01 00:00:00,0.38,,ft,Cell1-LDS
1998-12-10 00:00:00,0.47,,ft,Cell1-LDS
1998-12-11 00:00:00,0.47,,ft,Cell1-LDS
1998-12-14 00:00:00,0.5,,ft,Cell1-LDS
1998-12-15 00:00:00,0.38,,ft,Cell1-LDS
1998-12-16 00:00:00,0.36,,ft,Cell1-LDS
1998-12-17 00:00:00,0.39,,ft,Cell1-LDS
1998-12-18 00:00:00,0.39,,ft,Cell1-LDS
1998-12-21 00:00:00,0.41,,ft,Cell1-LDS
1998-12-28 00:00:00,0.44,,ft,Cell1-LDS
1998-12-31 00:00:00,0.47,,ft,Cell1-LDS
1997-04-02 00:00:00,0.38,,ft,Cell1-LDS
1999-01-05 00:00:00,0.52,,ft,Cell1-LDS
1999-01-06 00:00:00,0.36,,ft,Cell1-LDS
1999-01-07 00:00:00,0.38,,ft,Cell1-LDS
1999-01-11 00:00:00,0.4,,ft,Cell1-LDS
1999-01-13 00:00:00,0.49,,ft,Cell1-LDS
1999-01-19 00:00:00,0.51,,ft,Cell1-LDS
1999-01-20 00:00:00,0.34,,ft,Cell1-LDS
1999-01-21 00:00:00,0.35,,ft,Cell1-LDS
1999-01-25 00:00:00,0.38,,ft,Cell1-LDS
1999-01-27 00:00:00,0.41,,ft,Cell1-LDS
1997-04-03 00:00:00,0.38,,ft,Cell1-LDS
1999-01-28 00:00:00,0.41,,ft,Cell1-LDS
1999-02-01 00:00:00,0.3,,ft,Cell1-LDS
1999-02-02 00:00:00,0.3,,ft,Cell1-LDS
1999-02-03 00:00:00,0.31,,ft,Cell1-LDS
1999-02-04 00:00:00,0.31,,ft,Cell1-LDS
1999-02-05 00:00:00,0.32,,ft,Cell1-LDS
1999-02-09 00:00:00,0.3,,ft,Cell1-LDS
1999-02-10 00:00:00,0.35,,ft,Cell1-LDS
1999-02-11 00:00:00,0.35,,ft,Cell1-LDS
1999-02-12 00:00:00,0.35,,ft,Cell1-LDS
1997-04-04 00:00:00,0.42,,ft,Cell1-LDS
1999-02-16 00:00:00,0.37,,ft,Cell1-LDS
1999-02-18 00:00:00,0.36,,ft,Cell1-LDS
1999-02-22 00:00:00,0.38,,ft,Cell1-LDS
1999-02-24 00:00:00,0.38,,ft,Cell1-LDS
1999-02-25 00:00:00,0.38,,ft,Cell1-LDS
1999-03-01 00:00:00,0.41,,ft,Cell1-LDS
1999-03-02 00:00:00,0.41,,ft,Cell1-LDS
1999-03-03 00:00:00,0.42,,ft,Cell1-LDS
1999-03-04 00:00:00,0.42,,ft,Cell1-LDS
1999-03-09 00:00:00,0.43,,ft,Cell1-LDS
1997-04-07 00:00:00,0.44,,ft,Cell1-LDS
1999-03-10 00:00:00,0.45,,ft,Cell1-LDS
1999-03-11 00:00:00,0.48,,ft,Cell1-LDS
1999-03-15 00:00:00,0.53,,ft,Cell1-LDS
1999-03-16 00:00:00,0.4,,ft,Cell1-LDS
1999-03-17 00:00:00,0.39,,ft,Cell1-LDS
1999-03-22 00:00:00,0.42,,ft,Cell1-LDS
1999-03-23 00:00:00,0.38,,ft,Cell1-LDS
1999-03-24 00:00:00,0.39,,ft,Cell1-LDS
1999-03-29 00:00:00,0.4,,ft,Cell1-LDS
1999-03-30 00:00:00,0.4,,ft,Cell1-LDS
1997-04-08 00:00:00,0.35,,ft,Cell1-LDS
1999-03-31 00:00:00,0.43,,ft,Cell1-LDS
1999-04-05 00:00:00,0.4,,ft,Cell1-LDS
1999-04-06 00:00:00,0.4,,ft,Cell1-LDS
1999-04-07 00:00:00,0.47,,ft,Cell1-LDS
1999-04-08 00:00:00,0.47,,ft,Cell1-LDS
1999-04-09 00:00:00,0.47,,ft,Cell1-LDS
1999-04-14 00:00:00,0.49,,ft,Cell1-LDS
1999-04-15 00:00:00,0.47,,ft,Cell1-LDS
1999-04-16 00:00:00,0.43,,ft,Cell1-LDS
1999-04-19 00:00:00,0.44,,ft,Cell1-LDS
1997-08-12 00:00:00,7.65,,ft,Cell1-LCS
1997-04-09 00:00:00,0.36,,ft,Cell1-LDS
1999-04-20 00:00:00,0.44,,ft,Cell1-LDS
1999-04-21 00:00:00,0.44,,ft,Cell1-LDS
1999-04-26 00:00:00,0.53,,ft,Cell1-LDS
1999-04-27 00:00:00,0.26,,ft,Cell1-LDS
1999-04-28 00:00:00,0.25,,ft,Cell1-LDS
1999-04-29 00:00:00,0.36,,ft,Cell1-LDS
1999-05-03 00:00:00,0.28,,ft,Cell1-LDS
1999-05-04 00:00:00,0.3,,ft,Cell1-LDS
1999-05-05 00:00:00,0.3,,ft,Cell1-LDS
1999-05-06 00:00:00,0.33,,ft,Cell1-LDS
1997-04-10 00:00:00,0.37,,ft,Cell1-LDS
1999-05-07 00:00:00,0.39,,ft,Cell1-LDS
1999-05-10 00:00:00,0.36,,ft,Cell1-LDS
1999-05-12 00:00:00,0.37,,ft,Cell1-LDS
1999-05-13 00:00:00,0.36,,ft,Cell1-LDS
1999-05-17 00:00:00,0.35,,ft,Cell1-LDS
1999-05-18 00:00:00,0.34,,ft,Cell1-LDS
1999-05-20 00:00:00,0.31,,ft,Cell1-LDS
1999-05-24 00:00:00,0.38,,ft,Cell1-LDS
1999-05-27 00:00:00,0.38,,ft,Cell1-LDS
1999-07-01 00:00:00,0.22,,ft,Cell1-LDS
1997-04-11 00:00:00,0.39,,ft,Cell1-LDS
1999-07-06 00:00:00,0.24,,ft,Cell1-LDS
1999-07-07 00:00:00,0.24,,ft,Cell1-LDS
1999-07-08 00:00:00,0.39,,ft,Cell1-LDS
1999-07-09 00:00:00,0.27,,ft,Cell1-LDS
1999-07-12 00:00:00,0.3,,ft,Cell1-LDS
1999-07-13 00:00:00,0.32,,ft,Cell1-LDS
1999-07-14 00:00:00,0.32,,ft,Cell1-LDS
1999-07-15 00:00:00,0.31,,ft,Cell1-LDS
1999-07-16 00:00:00,0.3,,ft,Cell1-LDS
1999-07-19 00:00:00,0.31,,ft,Cell1-LDS
1997-04-14 00:00:00,0.4,,ft,Cell1-LDS
1999-07-20 00:00:00,0.31,,ft,Cell1-LDS
1999-07-21 00:00:00,0.37,,ft,Cell1-LDS
1999-07-22 00:00:00,0.39,,ft,Cell1-LDS
1999-07-26 00:00:00,0.4,,ft,Cell1-LDS
1999-07-27 00:00:00,0.38,,ft,Cell1-LDS
1999-07-28 00:00:00,0.4,,ft,Cell1-LDS
1999-07-29 00:00:00,0.41,,ft,Cell1-LDS
1999-08-02 00:00:00,0.55,,ft,Cell1-LDS
1999-08-03 00:00:00,0.29,,ft,Cell1-LDS
1999-08-04 00:00:00,0.3,,ft,Cell1-LDS
1997-04-15 00:00:00,0.42,,ft,Cell1-LDS
1999-08-05 00:00:00,0.32,,ft,Cell1-LDS
1999-08-09 00:00:00,0.35,,ft,Cell1-LDS
1999-08-10 00:00:00,0.38,,ft,Cell1-LDS
1999-08-11 00:00:00,0.47,,ft,Cell1-LDS
1999-08-12 00:00:00,0.4,,ft,Cell1-LDS
1999-08-16 00:00:00,0.4,,ft,Cell1-LDS
1999-08-17 00:00:00,0.43,,ft,Cell1-LDS
1999-08-18 00:00:00,0.38,,ft,Cell1-LDS
1999-08-19 00:00:00,0.41,,ft,Cell1-LDS
1999-08-23 00:00:00,0.59,,ft,Cell1-LDS
1997-04-16 00:00:00,0.42,,ft,Cell1-LDS
1999-08-24 00:00:00,0.32,,ft,Cell1-LDS
1999-08-25 00:00:00,0.33,,ft,Cell1-LDS
1999-08-26 00:00:00,0.46,,ft,Cell1-LDS
1999-08-30 00:00:00,0.36,,ft,Cell1-LDS
1999-08-31 00:00:00,0.37,,ft,Cell1-LDS
1999-09-01 00:00:00,0.47,,ft,Cell1-LDS
1999-09-02 00:00:00,0.39,,ft,Cell1-LDS
1999-09-03 00:00:00,0.35,,ft,Cell1-LDS
1999-09-07 00:00:00,0.54,,ft,Cell1-LDS
1999-09-08 00:00:00,0.29,,ft,Cell1-LDS
1997-04-17 00:00:00,0.43,,ft,Cell1-LDS
1999-09-09 00:00:00,0.32,,ft,Cell1-LDS
1999-09-10 00:00:00,0.35,,ft,Cell1-LDS
1999-09-13 00:00:00,0.42,,ft,Cell1-LDS
1999-09-14 00:00:00,0.33,,ft,Cell1-LDS
1999-09-15 00:00:00,0.33,,ft,Cell1-LDS
1999-09-16 00:00:00,0.47,,ft,Cell1-LDS
1999-09-17 00:00:00,0.48,,ft,Cell1-LDS
1999-09-20 00:00:00,0.46,,ft,Cell1-LDS
1999-09-21 00:00:00,0.46,,ft,Cell1-LDS
1999-09-22 00:00:00,0.46,,ft,Cell1-LDS
1997-04-18 00:00:00,0.44,,ft,Cell1-LDS
1999-09-23 00:00:00,0.41,,ft,Cell1-LDS
1999-09-24 00:00:00,0.44,,ft,Cell1-LDS
1999-09-27 00:00:00,0.48,,ft,Cell1-LDS
1999-09-28 00:00:00,0.48,,ft,Cell1-LDS
1999-09-29 00:00:00,0.48,,ft,Cell1-LDS
1999-09-30 00:00:00,0.48,,ft,Cell1-LDS
1999-10-01 00:00:00,0.48,,ft,Cell1-LDS
1999-10-04 00:00:00,0.55,,ft,Cell1-LDS
1999-10-05 00:00:00,0.29,,ft,Cell1-LDS
1999-10-06 00:00:00,0.28,,ft,Cell1-LDS
1997-04-21 00:00:00,0.48,,ft,Cell1-LDS
1999-10-07 00:00:00,0.3,,ft,Cell1-LDS
1999-10-08 00:00:00,0.31,,ft,Cell1-LDS
1999-10-12 00:00:00,0.32,,ft,Cell1-LDS
1999-10-13 00:00:00,0.32,,ft,Cell1-LDS
1999-10-14 00:00:00,0.36,,ft,Cell1-LDS
1999-10-15 00:00:00,0.35,,ft,Cell1-LDS
1999-10-18 00:00:00,0.3,,ft,Cell1-LDS
1999-10-19 00:00:00,0.4,,ft,Cell1-LDS
1999-10-20 00:00:00,0.31,,ft,Cell1-LDS
1999-10-22 00:00:00,0.31,,ft,Cell1-LDS
1997-04-22 00:00:00,0.49,,ft,Cell1-LDS
1999-10-26 00:00:00,0.34,,ft,Cell1-LDS
1999-10-27 00:00:00,0.34,,ft,Cell1-LDS
1999-10-28 00:00:00,0.3,,ft,Cell1-LDS
1999-10-29 00:00:00,0.32,,ft,Cell1-LDS
1999-11-01 00:00:00,0.32,,ft,Cell1-LDS
1999-11-09 00:00:00,0.001,,ft,Cell1-LDS
1999-11-10 00:00:00,0.02,,ft,Cell1-LDS
1999-11-11 00:00:00,0.5,,ft,Cell1-LDS
1999-11-12 00:00:00,0.2,,ft,Cell1-LDS
1999-11-15 00:00:00,0.1,,ft,Cell1-LDS
1997-08-13 00:00:00,4.98,,ft,Cell1-LCS
1997-04-23 00:00:00,0.49,,ft,Cell1-LDS
1999-11-16 00:00:00,0.2,,ft,Cell1-LDS
1999-11-17 00:00:00,0.1,,ft,Cell1-LDS
1999-11-18 00:00:00,0.1,,ft,Cell1-LDS
1999-11-19 00:00:00,0.1,,ft,Cell1-LDS
1999-11-22 00:00:00,0.2,,ft,Cell1-LDS
1999-11-23 00:00:00,0.2,,ft,Cell1-LDS
1999-11-24 00:00:00,0.1,,ft,Cell1-LDS
1999-11-29 00:00:00,0.2,,ft,Cell1-LDS
1999-11-30 00:00:00,0.2,,ft,Cell1-LDS
1999-12-01 00:00:00,0.2,,ft,Cell1-LDS
1997-04-24 00:00:00,0.39,,ft,Cell1-LDS
1999-12-02 00:00:00,0.2,,ft,Cell1-LDS
1999-12-03 00:00:00,0.2,,ft,Cell1-LDS
1999-12-06 00:00:00,0.2,,ft,Cell1-LDS
1999-12-07 00:00:00,0.2,,ft,Cell1-LDS
1999-12-08 00:00:00,0.3,,ft,Cell1-LDS
1999-12-09 00:00:00,0.3,,ft,Cell1-LDS
1999-12-10 00:00:00,0.3,,ft,Cell1-LDS
1999-12-13 00:00:00,0.4,,ft,Cell1-LDS
1999-12-14 00:00:00,0.3,,ft,Cell1-LDS
1999-12-15 00:00:00,0.4,,ft,Cell1-LDS
1997-04-25 00:00:00,0.39,,ft,Cell1-LDS
1999-12-16 00:00:00,0.4,,ft,Cell1-LDS
1999-12-17 00:00:00,0.4,,ft,Cell1-LDS
1999-12-20 00:00:00,0.4,,ft,Cell1-LDS
1999-12-21 00:00:00,0.3,,ft,Cell1-LDS
1999-12-22 00:00:00,0.3,,ft,Cell1-LDS
1999-12-29 00:00:00,0.6,,ft,Cell1-LDS
2000-01-03 00:00:00,0.6,,ft,Cell1-LDS
2000-01-04 00:00:00,0.4,,ft,Cell1-LDS
2000-01-05 00:00:00,0.4,,ft,Cell1-LDS
2000-01-06 00:00:00,0.4,,ft,Cell1-LDS
1997-04-28 00:00:00,0.44,,ft,Cell1-LDS
2000-01-07 00:00:00,0.4,,ft,Cell1-LDS
2000-01-10 00:00:00,0.4,,ft,Cell1-LDS
2000-01-11 00:00:00,0.5,,ft,Cell1-LDS
2000-01-12 00:00:00,0.4,,ft,Cell1-LDS
2000-01-13 00:00:00,0.4,,ft,Cell1-LDS
2000-01-14 00:00:00,0.4,,ft,Cell1-LDS
2000-01-18 00:00:00,0.8,,ft,Cell1-LDS
2000-01-19 00:00:00,0.2,,ft,Cell1-LDS
2000-01-20 00:00:00,0.2,,ft,Cell1-LDS
2000-01-24 00:00:00,0.2,,ft,Cell1-LDS
1997-04-29 00:00:00,0.34,,ft,Cell1-LDS
2000-01-25 00:00:00,0.3,,ft,Cell1-LDS
2000-01-26 00:00:00,0.3,,ft,Cell1-LDS
2000-01-27 00:00:00,0.3,,ft,Cell1-LDS
2000-01-28 00:00:00,0.3,,ft,Cell1-LDS
2000-01-31 00:00:00,0.3,,ft,Cell1-LDS
2000-02-01 00:00:00,0.3,,ft,Cell1-LDS
2000-02-02 00:00:00,0.3,,ft,Cell1-LDS
2000-02-03 00:00:00,0.3,,ft,Cell1-LDS
2000-02-04 00:00:00,0.4,,ft,Cell1-LDS
2000-02-07 00:00:00,0.3,,ft,Cell1-LDS
1997-04-30 00:00:00,0.36,,ft,Cell1-LDS
2000-02-08 00:00:00,0.3,,ft,Cell1-LDS
2000-02-09 00:00:00,0.3,,ft,Cell1-LDS
2000-02-10 00:00:00,0.3,,ft,Cell1-LDS
2000-02-11 00:00:00,0.3,,ft,Cell1-LDS
2000-02-14 00:00:00,0.3,,ft,Cell1-LDS
2000-02-15 00:00:00,0.3,,ft,Cell1-LDS
2000-02-16 00:00:00,0.4,,ft,Cell1-LDS
2000-02-17 00:00:00,0.5,,ft,Cell1-LDS
2000-02-18 00:00:00,0.5,,ft,Cell1-LDS
2000-02-22 00:00:00,0.5,,ft,Cell1-LDS
1997-05-01 00:00:00,0.38,,ft,Cell1-LDS
2000-02-23 00:00:00,0.5,,ft,Cell1-LDS
2000-02-25 00:00:00,0.5,,ft,Cell1-LDS
2000-02-28 00:00:00,0.5,,ft,Cell1-LDS
2000-02-29 00:00:00,0.6,,ft,Cell1-LDS
2000-03-01 00:00:00,0.7,,ft,Cell1-LDS
2000-03-02 00:00:00,0.4,,ft,Cell1-LDS
2000-03-03 00:00:00,0.5,,ft,Cell1-LDS
2000-03-06 00:00:00,0.5,,ft,Cell1-LDS
2000-03-07 00:00:00,0.5,,ft,Cell1-LDS
2000-03-08 00:00:00,0.5,,ft,Cell1-LDS
1997-05-02 00:00:00,0.43,,ft,Cell1-LDS
2000-03-09 00:00:00,0.5,,ft,Cell1-LDS
2000-03-10 00:00:00,0.5,,ft,Cell1-LDS
2000-03-13 00:00:00,0.5,,ft,Cell1-LDS
2000-03-14 00:00:00,0.3,,ft,Cell1-LDS
2000-03-15 00:00:00,0.4,,ft,Cell1-LDS
2000-03-16 00:00:00,0.4,,ft,Cell1-LDS
2000-03-17 00:00:00,0.3,,ft,Cell1-LDS
2000-03-20 00:00:00,0.4,,ft,Cell1-LDS
2000-03-21 00:00:00,0.4,,ft,Cell1-LDS
2000-03-22 00:00:00,0.4,,ft,Cell1-LDS
1997-05-05 00:00:00,0.43,,ft,Cell1-LDS
2000-03-23 00:00:00,0.4,,ft,Cell1-LDS
2000-03-24 00:00:00,0.4,,ft,Cell1-LDS
2000-03-27 00:00:00,0.5,,ft,Cell1-LDS
2000-03-28 00:00:00,0.3,,ft,Cell1-LDS
2000-03-29 00:00:00,0.4,,ft,Cell1-LDS
2000-03-30 00:00:00,0.3,,ft,Cell1-LDS
2000-03-31 00:00:00,0.3,,ft,Cell1-LDS
2000-04-03 00:00:00,0.3,,ft,Cell1-LDS
2000-04-04 00:00:00,0.5,,ft,Cell1-LDS
2000-04-05 00:00:00,0.3,,ft,Cell1-LDS
1997-05-06 00:00:00,0.33,,ft,Cell1-LDS
2000-04-06 00:00:00,0.3,,ft,Cell1-LDS
2000-04-07 00:00:00,0.3,,ft,Cell1-LDS
2000-04-10 00:00:00,0.3,,ft,Cell1-LDS
2000-04-11 00:00:00,0.3,,ft,Cell1-LDS
2000-04-12 00:00:00,0.3,,ft,Cell1-LDS
2000-04-13 00:00:00,0.3,,ft,Cell1-LDS
2000-04-14 00:00:00,0.3,,ft,Cell1-LDS
2000-04-17 00:00:00,0.6,,ft,Cell1-LDS
2000-04-18 00:00:00,0.3,,ft,Cell1-LDS
2000-04-19 00:00:00,0.3,,ft,Cell1-LDS
1997-08-14 00:00:00,4.14,,ft,Cell1-LCS
1997-05-07 00:00:00,0.35,,ft,Cell1-LDS
2000-04-20 00:00:00,0.3,,ft,Cell1-LDS
2000-04-24 00:00:00,0.3,,ft,Cell1-LDS
2000-04-25 00:00:00,0.4,,ft,Cell1-LDS
2000-04-26 00:00:00,0.4,,ft,Cell1-LDS
2000-04-27 00:00:00,0.3,,ft,Cell1-LDS
2000-04-28 00:00:00,0.4,,ft,Cell1-LDS
2000-05-01 00:00:00,0.6,,ft,Cell1-LDS
2000-05-02 00:00:00,0.4,,ft,Cell1-LDS
2000-05-03 00:00:00,0.3,,ft,Cell1-LDS
2000-05-04 00:00:00,0.3,,ft,Cell1-LDS
1997-05-08 00:00:00,0.36,,ft,Cell1-LDS
2000-05-05 00:00:00,0.4,,ft,Cell1-LDS
2000-05-08 00:00:00,0.4,,ft,Cell1-LDS
2000-05-09 00:00:00,0.4,,ft,Cell1-LDS
2000-05-10 00:00:00,0.3,,ft,Cell1-LDS
2000-05-11 00:00:00,0.3,,ft,Cell1-LDS
2000-05-12 00:00:00,0.4,,ft,Cell1-LDS
2000-05-15 00:00:00,0.4,,ft,Cell1-LDS
2000-05-16 00:00:00,0.4,,ft,Cell1-LDS
2000-05-17 00:00:00,0.4,,ft,Cell1-LDS
2000-05-18 00:00:00,0.4,,ft,Cell1-LDS
1997-05-09 00:00:00,0.37,,ft,Cell1-LDS
2000-05-19 00:00:00,0.6,,ft,Cell1-LDS
2000-05-22 00:00:00,0.6,,ft,Cell1-LDS
2000-05-23 00:00:00,0.6,,ft,Cell1-LDS
2000-05-24 00:00:00,0.7,,ft,Cell1-LDS
2000-05-25 00:00:00,0.3,,ft,Cell1-LDS
2000-05-26 00:00:00,0.3,,ft,Cell1-LDS
2000-05-30 00:00:00,0.3,,ft,Cell1-LDS
2000-05-31 00:00:00,0.3,,ft,Cell1-LDS
2000-06-01 00:00:00,0.3,,ft,Cell1-LDS
2000-06-02 00:00:00,0.3,,ft,Cell1-LDS
1997-05-12 00:00:00,0.4,,ft,Cell1-LDS
2000-06-06 00:00:00,0.4,,ft,Cell1-LDS
2000-06-07 00:00:00,0.3,,ft,Cell1-LDS
2000-06-08 00:00:00,0.3,,ft,Cell1-LDS
2000-06-09 00:00:00,0.3,,ft,Cell1-LDS
2000-06-12 00:00:00,0.3,,ft,Cell1-LDS
2000-06-13 00:00:00,0.3,,ft,Cell1-LDS
2000-06-14 00:00:00,0.3,,ft,Cell1-LDS
2000-06-15 00:00:00,0.3,,ft,Cell1-LDS
2000-06-16 00:00:00,0.4,,ft,Cell1-LDS
2000-06-19 00:00:00,0.4,,ft,Cell1-LDS
1997-05-13 00:00:00,0.33,,ft,Cell1-LDS
2000-06-20 00:00:00,0.4,,ft,Cell1-LDS
2000-06-21 00:00:00,0.3,,ft,Cell1-LDS
2000-06-22 00:00:00,0.3,,ft,Cell1-LDS
2000-06-23 00:00:00,0.3,,ft,Cell1-LDS
2000-06-24 00:00:00,0.3,,ft,Cell1-LDS
2000-06-26 00:00:00,0.3,,ft,Cell1-LDS
2000-06-27 00:00:00,0.3,,ft,Cell1-LDS
2000-06-28 00:00:00,0.3,,ft,Cell1-LDS
2000-06-29 00:00:00,0.4,,ft,Cell1-LDS
2000-06-30 00:00:00,0.3,,ft,Cell1-LDS
1997-05-14 00:00:00,0.36,,ft,Cell1-LDS
2000-07-05 00:00:00,0.4,,ft,Cell1-LDS
2000-07-06 00:00:00,0.4,,ft,Cell1-LDS
2000-07-07 00:00:00,0.5,,ft,Cell1-LDS
2000-07-10 00:00:00,0.3,,ft,Cell1-LDS
2000-07-11 00:00:00,0.3,,ft,Cell1-LDS
2000-07-12 00:00:00,0.3,,ft,Cell1-LDS
2000-07-13 00:00:00,0.3,,ft,Cell1-LDS
2000-07-14 00:00:00,0.3,,ft,Cell1-LDS
2000-07-17 00:00:00,0.4,,ft,Cell1-LDS
2000-07-18 00:00:00,0.3,,ft,Cell1-LDS
1997-05-15 00:00:00,0.37,,ft,Cell1-LDS
2000-07-19 00:00:00,0.3,,ft,Cell1-LDS
2000-07-20 00:00:00,0.3,,ft,Cell1-LDS
2000-07-21 00:00:00,0.3,,ft,Cell1-LDS
2000-07-24 00:00:00,0.4,,ft,Cell1-LDS
2000-07-25 00:00:00,0.4,,ft,Cell1-LDS
